Link,Name,Image,Category,Subcategory,Color,Current Price,Original Price,Description,Details,Tag,Status,Remarks,Timestamp
https://singapore.coach.com/men/bag/cj843-sf1-soft-purple.html,MESSENGER BAG WITH SIGNATURE CANVAS INTERIOR-Soft Purple,https://s7d2.scene7.com/is/image/Coach/cj843_sf1_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CJ843 SF1,SGD 895.00,No Original Price Available,No Description Available,"Crossgrain leather and Signature coated canvas Inside zip and multifunction pockets Magnetic snap closure, fabric lining Outside magnetic snap pocket Detachable strap with 55cm drop for shoulder or crossbody wear Includes interchangeable webbing strap with 63cm drop 25.5cm (L) x 18.5cm (H) x 7.5cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/c9157-blk.html,LEAGUE MESSENGER BAG,https://s7d2.scene7.com/is/image/Coach/c9157_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,C9157 BLK,SGD 850.00,SGD 850.00,"Made for a life in constant motion, the League keeps your game plan on track. Crafted of refined leather, this streamlined messenger bag has an open interior compartment with room for a tablet, multifunction pockets for organizing gadgets and an exterior pocket for easy access to essentials. It’s finished with an adjustable strap for hands-free convenience.","Soft refined calf leather Inside multifunction pockets Speedclip closure, fabric lining Outside open pocket Adjustable strap with 63cm drop for shoulder or crossbody wear 29cm (L) x 20cm (H) x 7cm (W)",,,In stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/ch756-blk.html,RELAY TOTE,https://s7d2.scene7.com/is/image/Coach/ch756_deb_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CH756 DEB,SGD 950.00,SGD 950.00,"Crafted of lustrous smooth leather detailed with our Signature hardware, this case has four card slots and a center compartment to hold more cards or cash. Slip it in your pocket or stash inside your bag.","Polished pebble leather, waxy vegetable leather and Signature coated canvas Inside zip pocket Magnetic snap closure Handles with 26cm drop Four protective feet at base Fits a 40cm laptop 41.5cm (L) x 34.5cm (H) x 15cm (W)",,,In stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/c5319-nu3.html,GOTHAM PORTFOLIO IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/c5319_nu3_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,C5319 NU3,"SGD 1,100.00",No Original Price Available,"A bag as distinct as its namesake city, the Gotham is a sleek, streamlined style that means business. Crafted of our Signature coated canvas and refined leather, this spacious portfolio has three organized compartments, room for a 15"" laptop, multifunction pockets, and an exterior slip pocket for easy access to essentials. Secured by a flap magnetic closure, it’s finished with a snap-top handle keeper and a detachable webbing strap for shoulder or crossbody wear.","Signature coated canvas and refined calf leather Inside cell phone and multifunction pockets Center zip compartment Magnetic snap closure, fabric lining Handle with 9cm drop Outside magnetic snap pocket Detachable strap with 65cm drop for shoulder or crossbody wear Fits a 38cm laptop 38.5cm (L) x 29.5cm (H) x 10cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cu201-r8e-charcoal-signature.html,LEAGUE FLAP BACKPACK IN SIGNATURE CANVAS-Charcoal Signature,https://s7d2.scene7.com/is/image/Coach/cu201_r8e_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CU201 R8E,"SGD 1,250.00",No Original Price Available,"Made for a life in constant motion, the League keeps your game plan on track. Crafted of our Signature canvas and refined leather, this roomy backpack is a comfortable choice for every day with its padded back and straps. Organized with multiple pockets inside and out, the sporty style has a dedicated laptop sleeve and plenty of space for notebooks, water bottles and other essentials. An exterior zipper gives easy access to the main compartment.","Signature coated canvas and refined calf leather, Inside zip, cell phone and multifunction pockets, Inside laptop sleeve, Drawstring and speedclip closures, fabric lining, Top handle with 7cm drop, Outside flap and slip pockets, Adjustable shoulder straps, Fits a 33cm laptop, 29cm (L) x 41.5cm (H) x 15cm (W)",,,In stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cu202-r8e-charcoal-signature.html,LEAGUE MESSENGER BAG IN SIGNATURE CANVAS-Charcoal Signature,https://s7d2.scene7.com/is/image/Coach/cu202_r8e_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CU202 R8E,SGD 750.00,No Original Price Available,"Made for a life in constant motion, the League keeps your game plan on track. Crafted of our Signature canvas and refined leather, this streamlined messenger bag has an open interior compartment with room for a tablet, multifunction pockets for organizing gadgets and an exterior pocket for easy access to essentials. It’s finished with our Signature speedclip closure and an adjustable strap for hands-free convenience.","Signature coated canvas and refined calf leather, Inside multifunction pockets, Speedclip closure, fabric lining, Outside open pocket, Adjustable strap with 63cm drop for shoulder or crossbody wear, 29cm (L) x 20cm (H) x 7cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cp165-blk.html,GOTHAM CONVERTIBLE BRIEF,https://s7d2.scene7.com/is/image/Coach/cp165_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CP165 BLK,"SGD 1,100.00",No Original Price Available,"A bag as distinct as its namesake city, the Gotham is a sleek, streamlined style that means business. Ready for your every need, this convertible brief is a versatile hybrid design that easily converts into a backpack with the stow-away, adjustable straps. Crafted of pebble leather and refined leather, it has a spacious interior with multifunction pockets for easy organization, space for a 13"" laptop and a convenient outside slip pocket for access to essentials.","Pebble leather and refined calf leather Inside zip and multifunction pockets Inside laptop sleeve with secure tab Zip closure, fabric lining Leather handle with 4.5cm drop Webbing handle with 5.5cm drop Outside open pocket Slip compartment for shoulder strap Detachable strap with 65cm drop for shoulder or crossbody wear Adjustable shoulder straps Fits a 33cm laptop 40cm (L) x 30cm (H) x 8cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cr747-chr.html,GOTHAM FILE BAG IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/cr747_chr_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CR747 CHR,SGD 595.00,No Original Price Available,No Description Available,"Signature coated canvas and refined calf leather Inside multifunction pocket Zip-top closure, fabric lining Outside zip pocket Adjustable strap with 55cm drop for shoulder or crossbody wear 26.5cm (L) x 24cm (H) x 3.5cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cr760-blk.html,GOTHAM BACKPACK,https://s7d2.scene7.com/is/image/Coach/cr760_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CR760 BLK,"SGD 1,100.00",No Original Price Available,No Description Available,"Pebble leather and refined calf leather Inside zip, cell phone and multifunction pockets Inside laptop sleeve for a 40.5cm laptop Zip closure, fabric lining Top handle with 7.5cm drop Outside zip pocket Luggage sleeve with zip pocket Adjustable shoulder straps  29cm (L) x 40.5cm (H) x 11cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cr745-blk.html,GOTHAM FILE BAG,https://s7d2.scene7.com/is/image/Coach/cr745_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CR745 BLK,SGD 595.00,No Original Price Available,No Description Available,"Polished pebble leather and refined calf leather Inside multifunction pocket Zip-top closure, fabric lining Outside zip pocket Adjustable strap with 55cm drop for shoulder or crossbody wear 26.5cm (L) x 24cm (H) x 3.5cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cp166-chr.html,GOTHAM CONVERTIBLE BRIEF IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/cp166_chr_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CP166 CHR,"SGD 1,100.00",No Original Price Available,"A bag as distinct as its namesake city, the Gotham is a sleek, streamlined style that means business. Ready for your every need, this convertible brief is a versatile hybrid design that easily converts into a backpack with the stow-away, adjustable straps. Crafted of our Signature canvas and refined leather, it has a spacious interior with multifunction pockets for easy organization, space for a 13"" laptop and a convenient outside slip pocket for access to essentials.","Signature coated canvas and refined calf leather Inside zip and multifunction pockets Inside laptop sleeve with secure tab Zip closure, fabric lining Leather handle with 4.5cm drop Webbing handle with 5.5cm drop Outside open pocket Slip compartment for shoulder strap Detachable strap with 65cm drop for shoulder or crossbody wear Adjustable shoulder straps Fits a 33cm laptop 40cm (L) x 30cm (H) x 8cm (W)",,,Out of stock,2024-09-04 19:36:53
https://singapore.coach.com/men/bag/cr765-wsa.html,CHARTER PACK,https://s7d2.scene7.com/is/image/Coach/cr765_wsa_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,men-bag,,CR765 WSA,SGD 750.00,No Original Price Available,No Description Available,"Denim and refined calf leather Inside multifunction pocket Zip closure, fabric lining Handle with 5cm drop Outside zip pocket Adjustable shoulder strap for crossbody wear (clip left or right)  19.5cm (L) x 31cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:53
